,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days
2017-11-27,8568.380952380952,1.9285714285714286,3.172065784643304e-17,4.0285714285714285,16.071428571428573,0.0
2017-12-04,8332.964285714286,3.6571428571428575,1.3571428571428574,5.228571428571429,14.342857142857142,0.0
2017-12-11,8323.845238095239,1.6142857142857143,-0.5142857142857143,3.414285714285714,16.385714285714286,0.0
2017-12-18,8077.0297619047615,4.985714285714286,2.914285714285714,6.671428571428572,13.014285714285714,0.0
2017-12-25,6967.5297619047615,4.228571428571429,0.8285714285714286,7.685714285714285,13.771428571428572,0.0
2018-01-01,7366.297619047619,3.442857142857143,1.0999999999999999,6.0,14.557142857142857,0.0
2018-01-08,8056.642857142857,0.4428571428571429,-2.0714285714285716,2.5714285714285716,17.557142857142857,0.0
2018-01-15,8307.94642857143,0.7857142857142857,-0.9857142857142858,3.1999999999999997,17.214285714285715,0.0
2018-01-22,8190.803571428572,6.3999999999999995,3.8428571428571425,8.3,11.600000000000001,0.0
2018-01-29,8033.6547619047615,1.7285714285714284,-1.5714285714285714,4.542857142857143,16.271428571428572,0.0
2018-02-05,8265.166666666666,-1.8857142857142857,-4.771428571428571,2.085714285714286,19.885714285714286,0.0
2018-02-12,8264.42857142857,0.4285714285714285,-2.6714285714285713,4.242857142857143,17.571428571428573,0.0
2018-02-19,8448.57142857143,-2.6999999999999997,-5.299999999999999,0.6,20.7,0.0
2018-02-26,8894.910714285714,-6.071428571428571,-10.271428571428572,-1.1285714285714286,24.07142857142857,0.0
2018-03-05,8050.892857142857,4.114285714285715,0.10000000000000002,8.357142857142858,13.885714285714286,0.0
2018-03-12,7848.178571428572,0.9142857142857144,-1.6428571428571428,3.7285714285714286,17.085714285714285,0.0
2018-03-19,8109.482142857143,2.0285714285714285,-1.8428571428571427,5.957142857142857,15.971428571428572,0.0
2018-03-26,7607.553571428572,3.2142857142857144,0.35714285714285715,6.428571428571429,14.785714285714285,0.0
2018-04-02,6923.488095238095,10.842857142857143,5.285714285714286,17.014285714285712,7.157142857142857,0.0
2018-04-09,6828.351190476191,14.142857142857142,9.742857142857144,19.214285714285715,3.8571428571428577,0.0
2018-04-16,6656.107142857143,15.471428571428572,9.028571428571428,21.62857142857143,2.5285714285714285,0.0
2018-04-23,6636.214285714285,13.171428571428573,7.971428571428571,18.042857142857144,4.828571428571427,0.0
2018-04-30,6332.3452380952385,12.900000000000002,6.714285714285714,18.085714285714285,5.099999999999998,0.0
2018-05-07,6299.005952380952,18.442857142857143,13.471428571428572,23.17142857142857,0.0,0.0
2018-05-14,6719.7797619047615,15.685714285714285,10.542857142857143,20.785714285714285,2.314285714285715,0.0
2018-05-21,6518.666666666667,20.37142857142857,14.6,25.657142857142855,0.0,0.0
2018-05-28,6479.333333333333,23.24285714285714,18.62857142857143,27.914285714285715,0.0,1.2428571428571402
2018-06-04,6821.976190476191,20.985714285714288,15.271428571428572,26.37142857142857,0.0,0.0
2018-06-11,6834.446428571428,18.557142857142857,14.614285714285714,22.357142857142858,0.0,0.0
2018-06-18,6837.488095238095,16.87142857142857,13.014285714285714,21.142857142857142,1.12857142857143,0.0
2018-06-25,6738.0952380952385,18.142857142857142,12.285714285714286,23.357142857142858,0.0,0.0
2018-07-02,6529.863095238095,20.585714285714285,13.985714285714286,26.414285714285715,0.0,0.0
2018-07-09,6465.940476190476,18.257142857142856,13.857142857142858,22.914285714285715,0.0,0.0
2018-07-16,6436.857142857143,21.242857142857144,16.02857142857143,26.385714285714283,0.0,0.0
2018-07-23,6383.833333333333,25.12857142857143,19.114285714285717,30.599999999999998,0.0,3.12857142857143
2018-07-30,6639.886904761905,25.8,20.24285714285714,30.885714285714283,0.0,3.8000000000000007
2018-08-06,6617.1547619047615,24.11428571428571,17.97142857142857,30.185714285714287,0.0,2.1142857142857103
2018-08-13,6385.869047619048,21.942857142857143,16.585714285714285,27.142857142857142,0.0,0.0
2018-08-20,6928.994047619048,19.285714285714285,14.042857142857143,24.542857142857144,0.0,0.0
2018-08-27,6830.261904761905,18.357142857142858,13.799999999999999,23.014285714285712,0.0,0.0
2018-09-03,6825.672619047619,18.900000000000002,14.071428571428571,23.985714285714288,0.0,0.0
2018-09-10,6945.4702380952385,17.557142857142857,12.914285714285715,22.314285714285713,0.44285714285714306,0.0
2018-09-17,6990.6547619047615,17.17142857142857,12.214285714285714,22.75714285714286,0.8285714285714292,0.0
2018-09-24,6981.630952380952,11.257142857142856,6.814285714285715,16.12857142857143,6.742857142857144,0.0
2018-10-01,7092.053571428572,11.200000000000001,7.185714285714285,15.614285714285714,6.799999999999999,0.0
2018-10-08,7033.297619047619,15.528571428571428,10.057142857142855,22.2,2.4714285714285715,0.0
2018-10-15,7159.482142857143,10.885714285714286,6.214285714285714,15.985714285714286,7.114285714285714,0.0
2018-10-22,7109.511904761905,8.3,5.857142857142857,10.414285714285715,9.7,0.0
2018-10-29,6911.0297619047615,9.657142857142857,5.957142857142857,13.9,8.342857142857143,0.0
2018-11-05,7295.875,9.614285714285714,6.6000000000000005,13.642857142857142,8.385714285714286,0.0
2018-11-12,7679.821428571428,5.485714285714286,3.0,8.142857142857142,12.514285714285714,0.0
2018-11-19,8174.041666666667,2.0285714285714285,0.5142857142857143,3.8428571428571425,15.971428571428572,0.0
2018-11-26,8534.154761904761,2.5428571428571423,0.3857142857142856,5.271428571428571,15.457142857142857,0.0
2018-12-03,8051.065476190476,5.8,3.3000000000000003,8.257142857142856,12.2,0.0
2018-12-10,8761.761904761905,0.5714285714285714,-0.9714285714285714,1.957142857142857,17.428571428571427,0.0
2018-12-17,8199.238095238095,3.942857142857143,1.7857142857142858,6.414285714285714,14.057142857142857,0.0
2018-12-24,6856.017857142857,5.3428571428571425,4.0,6.8999999999999995,12.657142857142858,0.0
2018-12-31,7443.071428571428,2.7285714285714286,0.07142857142857142,4.785714285714286,15.271428571428572,0.0
2019-01-07,8394.345238095239,2.9857142857142853,1.0999999999999999,4.985714285714286,15.014285714285714,0.0
2019-01-14,8355.94642857143,0.9714285714285713,-1.2142857142857142,3.3857142857142857,17.02857142857143,0.0
2019-01-21,8704.291666666666,-1.5571428571428572,-3.057142857142857,0.5999999999999999,19.557142857142857,0.0
2019-01-28,8384.416666666666,0.05714285714285713,-2.042857142857143,2.7285714285714286,17.942857142857143,0.0
2019-02-04,8279.964285714286,4.228571428571429,1.5714285714285714,7.114285714285714,13.771428571428572,0.0
2019-02-11,8080.285714285715,4.671428571428572,0.2285714285714285,10.485714285714286,13.32857142857143,0.0
2019-02-18,7919.571428571428,4.142857142857143,0.1857142857142858,9.328571428571427,13.857142857142858,0.0
2019-02-25,7700.613095238095,6.542857142857143,3.3285714285714287,10.485714285714286,11.457142857142857,0.0
2019-03-04,7632.690476190476,6.442857142857143,3.457142857142857,10.028571428571428,11.557142857142857,0.0
2019-03-11,7781.321428571428,6.328571428571428,3.7142857142857144,9.285714285714286,11.67142857142857,0.0
2019-03-18,7459.75,7.242857142857142,2.585714285714286,11.728571428571428,10.757142857142858,0.0
2019-03-25,7324.755952380952,7.3428571428571425,3.1285714285714286,11.471428571428572,10.657142857142858,0.0
2019-04-01,6927.9702380952385,11.685714285714285,6.142857142857143,17.657142857142855,6.314285714285715,0.0
2019-04-08,6934.922619047619,5.0,1.7142857142857142,8.72857142857143,13.0,0.0
2019-04-15,6672.113095238095,12.028571428571428,5.2,18.728571428571428,5.9714285714285715,0.0
2019-04-22,6435.785714285715,14.700000000000001,10.471428571428572,19.771428571428572,3.299999999999999,0.0
2019-04-29,6706.6547619047615,8.885714285714286,4.6571428571428575,13.200000000000001,9.114285714285714,0.0
2019-05-06,6979.148809523809,10.857142857142858,6.2,15.585714285714285,7.142857142857142,0.0
2019-05-13,7020.755952380952,13.27142857142857,7.785714285714286,18.585714285714285,4.7285714285714295,0.0
2019-05-20,6848.565476190476,15.614285714285714,10.828571428571427,19.900000000000002,2.385714285714286,0.0
2019-05-27,6492.648809523809,19.24285714285714,12.87142857142857,24.928571428571427,0.0,0.0
2019-06-03,6636.559523809524,22.271428571428572,16.1,27.785714285714285,0.0,0.27142857142857224
2019-06-10,6643.238095238095,22.37142857142857,16.67142857142857,28.642857142857142,0.0,0.3714285714285701
2019-06-17,6504.952380952381,22.599999999999998,16.685714285714287,27.714285714285715,0.0,0.5999999999999979
2019-06-24,6876.589285714285,24.428571428571427,17.271428571428572,30.67142857142857,0.0,2.428571428571427
2019-07-01,6823.059523809524,16.714285714285715,12.685714285714285,20.542857142857144,1.2857142857142847,0.0
2019-07-08,6574.196428571428,17.54285714285714,13.328571428571427,21.214285714285715,0.45714285714285907,0.0
2019-07-15,6530.6547619047615,20.47142857142857,14.742857142857144,25.0,0.0,0.0
2019-07-22,6710.791666666667,25.571428571428573,19.47142857142857,31.442857142857143,0.0,3.571428571428573
2019-07-29,6383.577380952381,20.3,15.685714285714285,25.37142857142857,0.0,0.0
2019-08-05,6383.351190476191,21.5,16.9,26.099999999999998,0.0,0.0
2019-08-12,6154.732142857143,18.771428571428572,14.585714285714287,23.357142857142858,0.0,0.0
2019-08-19,6801.607142857143,21.62857142857143,15.042857142857143,27.442857142857143,0.0,0.0
2019-08-26,6849.803571428572,23.914285714285715,18.571428571428573,29.242857142857144,0.0,1.9142857142857146
2019-09-02,6754.386904761905,16.114285714285714,11.514285714285714,20.657142857142855,1.8857142857142861,0.0
2019-09-09,6664.184523809524,15.714285714285714,11.4,20.099999999999998,2.2857142857142865,0.0
2019-09-16,6676.613095238095,13.171428571428573,8.27142857142857,18.728571428571428,4.828571428571427,0.0
2019-09-23,6909.708333333333,14.885714285714286,12.12857142857143,17.657142857142855,3.114285714285714,0.0
2019-09-30,6963.482142857143,9.128571428571428,5.8428571428571425,12.742857142857144,8.871428571428572,0.0
2019-10-07,7040.982142857143,14.028571428571428,11.085714285714285,17.314285714285713,3.9714285714285715,0.0
2019-10-14,6957.714285714285,13.6,10.657142857142857,17.62857142857143,4.4,0.0
2019-10-21,6892.619047619048,12.37142857142857,9.057142857142857,16.228571428571428,5.62857142857143,0.0
2019-10-28,7119.755952380952,6.1000000000000005,2.2857142857142856,9.957142857142857,11.899999999999999,0.0
2019-11-04,7459.023809523809,6.385714285714286,3.8714285714285714,9.028571428571428,11.614285714285714,0.0
2019-11-11,7844.601190476191,5.585714285714286,2.0714285714285716,9.085714285714285,12.414285714285715,0.0
2019-11-18,7648.452380952381,6.371428571428572,4.814285714285715,8.357142857142858,11.628571428571428,0.0
2019-11-25,7876.351190476191,4.628571428571428,2.3142857142857145,6.971428571428571,13.371428571428572,0.0
2019-12-02,8378.14880952381,4.485714285714286,1.614285714285714,6.971428571428571,13.514285714285714,0.0
2019-12-09,8528.892857142857,3.3285714285714287,1.0714285714285714,5.442857142857143,14.67142857142857,0.0
2019-12-16,7696.636904761905,6.114285714285714,2.457142857142857,9.4,11.885714285714286,0.0
2019-12-23,6698.291666666667,2.914285714285714,0.9571428571428571,4.742857142857143,15.085714285714285,0.0
2019-12-30,7002.5952380952385,2.642857142857143,-0.21428571428571422,5.428571428571429,15.357142857142858,0.0
2020-01-06,7829.083333333333,5.485714285714286,2.7857142857142856,7.542857142857143,12.514285714285714,0.0
2020-01-13,8377.244047619048,5.542857142857143,2.685714285714286,8.114285714285714,12.457142857142857,0.0
2020-01-20,8347.964285714286,1.842857142857143,-0.5571428571428572,4.671428571428572,16.15714285714286,0.0
2020-01-27,7959.166666666667,6.857142857142857,4.671428571428571,8.942857142857143,11.142857142857142,0.0
2020-02-03,8002.0,5.314285714285715,2.6714285714285713,8.214285714285714,12.685714285714285,0.0
2020-02-10,7889.083333333333,6.014285714285714,3.185714285714286,9.357142857142858,11.985714285714286,0.0
2020-02-17,7755.178571428572,5.857142857142857,3.7285714285714286,7.885714285714286,12.142857142857142,0.0
2020-02-24,7833.291666666667,5.057142857142857,2.3000000000000003,8.257142857142858,12.942857142857143,0.0
2020-03-02,7730.190476190476,4.8999999999999995,1.957142857142857,8.342857142857143,13.100000000000001,0.0
2020-03-09,7509.6547619047615,6.6000000000000005,2.685714285714286,10.857142857142858,11.399999999999999,0.0
2020-03-16,6709.148809523809,5.685714285714285,1.757142857142857,9.742857142857144,12.314285714285715,0.0
2020-03-23,6737.553571428572,3.5285714285714285,-1.5285714285714285,8.657142857142857,14.471428571428572,0.0
2020-03-30,6519.035714285715,6.128571428571428,1.0142857142857142,11.1,11.871428571428572,0.0
2020-04-06,5849.482142857143,10.328571428571427,3.6714285714285713,16.914285714285715,7.671428571428573,0.0
2020-04-13,5835.071428571428,9.185714285714285,3.7857142857142856,14.357142857142858,8.814285714285715,0.0
2020-04-20,6022.011904761905,12.514285714285714,6.014285714285714,18.542857142857144,5.485714285714286,0.0
2020-04-27,5902.369047619048,12.114285714285714,7.971428571428571,16.62857142857143,5.885714285714286,0.0
2020-05-04,6097.857142857143,11.885714285714286,6.1000000000000005,17.857142857142858,6.114285714285714,0.0
2020-05-11,6323.25,10.685714285714285,5.6000000000000005,15.228571428571428,7.314285714285715,0.0
2020-05-18,5943.053571428572,14.328571428571427,9.842857142857143,18.599999999999998,3.6714285714285726,0.0
2020-05-25,6394.333333333333,14.614285714285714,8.3,20.099999999999998,3.385714285714286,0.0
2020-06-01,6048.607142857143,16.385714285714286,10.585714285714285,21.485714285714288,1.6142857142857139,0.0
2020-06-08,6014.363095238095,19.285714285714285,14.585714285714285,23.685714285714287,0.0,0.0
2020-06-15,6404.101190476191,19.3,14.5,23.814285714285713,0.0,0.0
2020-06-22,6386.232142857143,21.67142857142857,16.628571428571426,26.485714285714288,0.0,0.0
2020-06-29,6519.898809523809,19.74285714285714,16.014285714285712,23.228571428571428,0.0,0.0
2020-07-06,6444.053571428572,16.214285714285715,11.585714285714285,20.485714285714288,1.7857142857142847,0.0
2020-07-13,6378.083333333333,18.814285714285713,13.642857142857142,23.400000000000002,0.0,0.0
2020-07-20,6457.2797619047615,19.071428571428573,14.071428571428571,23.728571428571428,0.0,0.0
2020-07-27,6206.261904761905,20.414285714285715,15.285714285714286,25.842857142857145,0.0,0.0
2020-08-03,6098.869047619048,24.52857142857143,17.52857142857143,30.614285714285717,0.0,2.5285714285714285
2020-08-10,6113.601190476191,25.085714285714285,19.485714285714288,30.428571428571427,0.0,3.0857142857142854
2020-08-17,6223.422619047619,22.614285714285717,18.04285714285714,27.114285714285717,0.0,0.6142857142857174
2020-08-24,6245.761904761905,17.47142857142857,14.028571428571428,21.32857142857143,0.5285714285714285,0.0
2020-08-31,6313.517857142857,15.542857142857144,12.085714285714285,19.042857142857144,2.4571428571428555,0.0
2020-09-07,6305.922619047619,17.314285714285713,11.528571428571428,23.32857142857143,0.6857142857142868,0.0
2020-09-14,6395.476190476191,16.685714285714287,10.257142857142856,23.2,1.3142857142857132,0.0
2020-09-21,6487.702380952381,14.514285714285714,10.585714285714285,18.542857142857144,3.4857142857142858,0.0
2020-09-28,6966.444444444444,13.685714285714285,9.971428571428572,17.842857142857145,4.314285714285715,0.0
